,Unnamed: 0,Season,TeamName,RPI
1611,1611,2004,Samford,0.485
1612,1612,2004,New Mexico,0.485
1613,1613,2004,Delaware,0.484
1614,1614,2004,Cal Baptist,0.484
1615,1615,2004,Seattle,0.484
1616,1616,2004,Weber St,0.48200000000000004
1617,1617,2004,Lamar,0.48200000000000004
1618,1618,2004,Coastal Car,0.48200000000000004
1619,1619,2004,Canisius,0.48100000000000004
1620,1620,2004,Norfolk St,0.479
1621,1621,2004,Siena,0.479
1622,1622,2004,Long Beach St,0.479
1623,1623,2004,New Orleans,0.475
1624,1624,2004,Navy,0.474
1625,1625,2004,Oakland,0.47200000000000003
1626,1626,2004,FL Gulf Coast,0.47200000000000003
1627,1627,2004,Boise St,0.469
1628,1628,2004,NC A&T,0.46799999999999997
1629,1629,2004,IPFW,0.46799999999999997
1630,1630,2004,Hawaii,0.46799999999999997
1631,1631,2004,IL Chicago,0.46799999999999997
1632,1632,2004,Monmouth NJ,0.467
1633,1633,2004,SE Louisiana,0.467
1634,1634,2004,Presbyterian,0.467
1635,1635,2004,Morehead St,0.467
1636,1636,2004,Vanderbilt,0.466
1637,1637,2004,Boston Univ,0.466
1638,1638,2004,High Point,0.466
1639,1639,2004,Air Force,0.466
1640,1640,2004,Robert Morris,0.465
1641,1641,2004,Valparaiso,0.46399999999999997
1642,1642,2004,Southern Utah,0.46399999999999997
1643,1643,2004,Colorado St,0.46399999999999997
1644,1644,2004,E Kentucky,0.46299999999999997
1645,1645,2004,St Francis NY,0.462
1646,1646,2004,Arkansas St,0.461
1647,1647,2004,Rice,0.461
1648,1648,2004,Drexel,0.46
1649,1649,2004,Hampton,0.46
1650,1650,2004,Charleston So,0.46
1651,1651,2004,Detroit,0.46
1652,1652,2004,Quinnipiac,0.45899999999999996
1653,1653,2004,Montana St,0.45899999999999996
1654,1654,2004,Citadel,0.45799999999999996
1655,1655,2004,American Univ,0.45799999999999996
1656,1656,2004,Army,0.45799999999999996
1657,1657,2004,IUPUI,0.45799999999999996
1658,1658,2004,MTSU,0.45799999999999996
1659,1659,2004,Richmond,0.457
1660,1660,2004,Missouri KC,0.457
1661,1661,2004,Brooklyn,0.457
1662,1662,2004,Troy,0.456
1663,1663,2004,MA Lowell,0.455
1664,1664,2004,Mercer,0.455
1665,1665,2004,Sacred Heart,0.455
1666,1666,2004,Chattanooga,0.45399999999999996
1667,1667,2004,South Alabama,0.45399999999999996
1668,1668,2004,California,0.452
1669,1669,2004,Portland St,0.452
1670,1670,2004,James Madison,0.452
1671,1671,2004,Columbia,0.452
1672,1672,2004,CS Sacramento,0.451
1673,1673,2004,Washington St,0.451
1674,1674,2004,UNC Wilmington,0.45
1675,1675,2004,G Washington,0.449
1676,1676,2004,Dartmouth,0.44799999999999995
1677,1677,2004,La Salle,0.44799999999999995
1678,1678,2004,Wagner,0.44799999999999995
1679,1679,2004,Massachusetts,0.445
1680,1680,2004,South Dakota,0.445
1681,1681,2004,E Illinois,0.444
1682,1682,2004,East Carolina,0.444
1683,1683,2004,Evansville,0.444
1684,1684,2004,Lafayette,0.444
1685,1685,2004,Appalachian St,0.44299999999999995
1686,1686,2004,Idaho St,0.442
1687,1687,2004,Elon,0.441
1688,1688,2004,Loyola MD,0.441
1689,1689,2004,NC Central,0.441
1690,1690,2004,Grambling,0.439
1691,1691,2004,TAM C. Christi,0.439
1692,1692,2004,CS Northridge,0.43799999999999994
1693,1693,2004,Cent Arkansas,0.436
1694,1694,2004,VMI,0.436
1695,1695,2004,North Alabama,0.436
1696,1696,2004,Ark Little Rock,0.436
1697,1697,2004,W Michigan,0.435
1698,1698,2004,Marist,0.435
1699,1699,2004,Central Conn,0.434
1700,1700,2004,UC Davis,0.434
1701,1701,2004,Albany NY,0.434
1702,1702,2004,Ark Pine Bluff,0.43200000000000005
1703,1703,2004,W Carolina,0.431
1704,1704,2004,TN Martin,0.43
1705,1705,2004,Florida A&M,0.43
1706,1706,2004,SF Austin,0.43
1707,1707,2004,Youngstown St,0.429
1708,1708,2004,Mt St Mary's,0.429
1709,1709,2004,Towson,0.429
1710,1710,2004,North Dakota,0.429
1711,1711,2004,Tulane,0.429
1712,1712,2004,Northern Arizona,0.429
1713,1713,2004,Howard,0.42700000000000005
1714,1714,2004,Oral Roberts,0.42700000000000005
1715,1715,2004,Houston Bap,0.42700000000000005
1716,1716,2004,Charlotte,0.426
1717,1717,2004,SE Missouri St,0.424
1718,1718,2004,Jacksonville,0.423
1719,1719,2004,Alabama St,0.42200000000000004
1720,1720,2004,Niagara,0.42200000000000004
1721,1721,2004,Binghamton,0.42200000000000004
1722,1722,2004,Tennessee St,0.42100000000000004
1723,1723,2004,Fordham,0.42100000000000004
1724,1724,2004,Nicholls St,0.42100000000000004
1725,1725,2004,Cleveland St,0.42
1726,1726,2004,Longwood,0.419
1727,1727,2004,Manhattan,0.419
1728,1728,2004,Tennessee Tech,0.414
1729,1729,2004,Bryant,0.413
1730,1730,2004,WI Milwaukee,0.41200000000000003
1731,1731,2004,Denver,0.41100000000000003
1732,1732,2004,St Peter's,0.41
1733,1733,2004,Jackson St,0.41
1734,1734,2004,Portland,0.408
1735,1735,2004,Bethune-Cookman,0.408
1736,1736,2004,Edwardsville,0.406
1737,1737,2004,UC Riverside,0.406
1738,1738,2004,Coppin St,0.406
1739,1739,2004,Wyoming,0.40399999999999997
1740,1740,2004,Fairfield,0.40299999999999997
1741,1741,2004,UTEP,0.4
1742,1742,2004,Northwestern LA,0.4
1743,1743,2004,Savannah St,0.4
1744,1744,2004,McNeese St,0.39799999999999996
1745,1745,2004,Kennesaw,0.39399999999999996
1746,1746,2004,W Illinois,0.392
1747,1747,2004,Maine,0.389
1748,1748,2004,Chicago St,0.386
1749,1749,2004,San Jose St,0.38
1750,1750,2004,Cal Poly SLO,0.374
1751,1751,2004,Stetson,0.373
1752,1752,2004,S Carolina St,0.373
1753,1753,2004,Morgan St,0.371
1754,1754,2004,Southern Univ,0.371
1755,1755,2004,Idaho,0.369
1756,1756,2004,Incarnate Word,0.369
1757,1757,2004,UNC Asheville,0.366
1758,1758,2004,Alcorn St,0.365
1759,1759,2004,MD E Shore,0.364
1760,1760,2004,New Hampshire,0.36
1761,1761,2004,MS Valley St,0.35600000000000004
1762,1762,2004,Delaware St,0.349
1763,1763,2004,SC Upstate,0.34700000000000003
1764,1764,2004,Alabama A&M,0.345
1765,1765,2005,Duke,0.67
1766,1766,2005,Kansas,0.657
1767,1767,2005,Virginia,0.655
1768,1768,2005,North Carolina,0.653
1769,1769,2005,Houston,0.648
1770,1770,2005,Michigan St,0.647
1771,1771,2005,Tennessee,0.645
1772,1772,2005,Gonzaga,0.644
1773,1773,2005,Kentucky,0.643
1774,1774,2005,Buffalo,0.6409999999999999
1775,1775,2005,Michigan,0.635
1776,1776,2005,Florida St,0.634
1777,1777,2005,Cincinnati,0.628
1778,1778,2005,LSU,0.626
1779,1779,2005,Purdue,0.62
1780,1780,2005,Villanova,0.62
1781,1781,2005,Kansas St,0.62
1782,1782,2005,Auburn,0.619
1783,1783,2005,Texas Tech,0.619
1784,1784,2005,Nevada,0.615
1785,1785,2005,Wofford,0.613
1786,1786,2005,Washington,0.609
1787,1787,2005,VA Commonwealth,0.609
1788,1788,2005,Mississippi St,0.608
1789,1789,2005,UCF,0.605
1790,1790,2005,Wisconsin,0.605
1791,1791,2005,Virginia Tech,0.605
1792,1792,2005,Utah St,0.604
1793,1793,2005,Maryland,0.602
1794,1794,2005,UNC Greensboro,0.6
1795,1795,2005,Iowa St,0.6
1796,1796,2005,Marquette,0.599
1797,1797,2005,Louisville,0.593
1798,1798,2005,Temple,0.588
1799,1799,2005,St Mary's CA,0.5870000000000001
1800,1800,2005,Murray St,0.5820000000000001
1801,1801,2005,Syracuse,0.581
1802,1802,2005,New Mexico St,0.581
1803,1803,2005,Oklahoma,0.58
1804,1804,2005,Seton Hall,0.58
1805,1805,2005,Toledo,0.579
1806,1806,2005,Belmont,0.579
1807,1807,2005,Arizona St,0.578
1808,1808,2005,Minnesota,0.5770000000000001
1809,1809,2005,Yale,0.5770000000000001
1810,1810,2005,Oregon,0.575
1811,1811,2005,Georgia St,0.575
1812,1812,2005,Northeastern,0.574
1813,1813,2005,Davidson,0.5710000000000001
1814,1814,2005,Hofstra,0.57
1815,1815,2005,Harvard,0.569
1816,1816,2005,TCU,0.569
1817,1817,2005,Memphis,0.568
1818,1818,2005,St John's,0.5670000000000001
1819,1819,2005,Iowa,0.5670000000000001
1820,1820,2005,Alabama,0.5660000000000001
1821,1821,2005,Furman,0.5660000000000001
1822,1822,2005,Baylor,0.565
1823,1823,2005,Florida,0.565
1824,1824,2005,Utah Valley,0.564
1825,1825,2005,Clemson,0.563
1826,1826,2005,Creighton,0.562
1827,1827,2005,Old Dominion,0.562
1828,1828,2005,UC Irvine,0.561
1829,1829,2005,Vermont,0.561
1830,1830,2005,Mississippi,0.561
1831,1831,2005,BYU,0.56
1832,1832,2005,Tennessee St,0.5589999999999999
1833,1833,2005,Texas,0.5589999999999999
1834,1834,2005,Lipscomb,0.557
1835,1835,2005,Drake,0.557
1836,1836,2005,Wichita St,0.557
1837,1837,2005,Ohio St,0.555
1838,1838,2005,Dayton,0.5529999999999999
1839,1839,2005,Montana,0.551
1840,1840,2005,San Diego,0.551
1841,1841,2005,Xavier,0.551
1842,1842,2005,Ga Southern,0.551
1843,1843,2005,Colorado,0.551
1844,1844,2005,Bowling Green,0.551
1845,1845,2005,St Louis,0.551
1846,1846,2005,WKU,0.55
1847,1847,2005,Kent,0.55
1848,1848,2005,Liberty,0.5489999999999999
1849,1849,2005,San Diego St,0.5479999999999999
1850,1850,2005,Col Charleston,0.547
1851,1851,2005,San Francisco,0.547
1852,1852,2005,Colgate,0.547
1853,1853,2005,Providence,0.547
1854,1854,2005,Bucknell,0.545
1855,1855,2005,Georgetown,0.545
1856,1856,2005,Nebraska,0.545
1857,1857,2005,Southern Miss,0.5429999999999999
1858,1858,2005,N Kentucky,0.542
1859,1859,2005,Penn St,0.542
1860,1860,2005,Butler,0.542
1861,1861,2005,NC State,0.542
1862,1862,2005,Indiana,0.541
1863,1863,2005,South Carolina,0.539
1864,1864,2005,Marshall,0.539
1865,1865,2005,Radford,0.5379999999999999
1866,1866,2005,Arkansas,0.5379999999999999
1867,1867,2005,Fresno St,0.537
1868,1868,2005,Louisiana Tech,0.537
1869,1869,2005,UCLA,0.536
1870,1870,2005,Oregon St,0.536
1871,1871,2005,Tulsa,0.535
1872,1872,2005,Lehigh,0.535
1873,1873,2005,West Virginia,0.534
1874,1874,2005,Penn,0.5329999999999999
1875,1875,2005,Utah,0.532
1876,1876,2005,Stony Brook,0.532
1877,1877,2005,C Michigan,0.532
1878,1878,2005,Rhode Island,0.532
1879,1879,2005,Texas St,0.531
1880,1880,2005,Austin Peay,0.531
1881,1881,2005,Princeton,0.531
1882,1882,2005,Arizona,0.529
1883,1883,2005,Brown,0.529
1884,1884,2005,Oklahoma St,0.529
1885,1885,2005,Loyola MD,0.528
1886,1886,2005,Grand Canyon,0.528
1887,1887,2005,Jacksonville St,0.528
1888,1888,2005,St Bonaventure,0.526
1889,1889,2005,Texas A&M,0.525
1890,1890,2005,Abilene Chr,0.525
1891,1891,2005,NE Omaha,0.525
1892,1892,2005,S Dakota St,0.523
1893,1893,2005,Missouri,0.523
1894,1894,2005,Miami FL,0.522
1895,1895,2005,Loyola-Chicago,0.522
1896,1896,2005,S Illinois,0.52
1897,1897,2005,Gardner Webb,0.518
1898,1898,2005,NJIT,0.517
1899,1899,2005,South Florida,0.516
1900,1900,2005,E Michigan,0.515
1901,1901,2005,Connecticut,0.515
1902,1902,2005,SMU,0.514
1903,1903,2005,UT San Antonio,0.514
1904,1904,2005,Prairie View,0.513
1905,1905,2005,TX-Pan Am,0.513
1906,1906,2005,Stanford,0.512
1907,1907,2005,Sam Houston St,0.512
1908,1908,2005,Rutgers,0.512
1909,1909,2005,Lafayette,0.512
1910,1910,2005,UAB,0.511
1911,1911,2005,Wright St,0.511
1912,1912,2005,Northern Iowa,0.511
1913,1913,2005,Ohio,0.511
1914,1914,2005,Miami OH,0.509
1915,1915,2005,UT Arlington,0.509
1916,1916,2005,George Mason,0.508
1917,1917,2005,Akron,0.507
1918,1918,2005,Georgia Tech,0.506
1919,1919,2005,USC,0.505
1920,1920,2005,N Colorado,0.505
1921,1921,2005,Santa Barbara,0.504
1922,1922,2005,Bradley,0.504
1923,1923,2005,North Texas,0.503
1924,1924,2005,Cornell,0.503
1925,1925,2005,Florida Intl,0.503
1926,1926,2005,Winthrop,0.501
1927,1927,2005,N Illinois,0.501
1928,1928,2005,Hartford,0.5
1929,1929,2005,Boston College,0.5
1930,1930,2005,Duquesne,0.499
1931,1931,2005,DePaul,0.499
1932,1932,2005,Holy Cross,0.498
1933,1933,2005,North Florida,0.49700000000000005
1934,1934,2005,UNLV,0.49700000000000005
1935,1935,2005,Notre Dame,0.496
1936,1936,2005,ULM,0.496
1937,1937,2005,N Dakota St,0.495
1938,1938,2005,St Joseph's PA,0.495
1939,1939,2005,CS Fullerton,0.495
1940,1940,2005,Ball St,0.495
1941,1941,2005,Illinois,0.495
1942,1942,2005,Illinois St,0.495
1943,1943,2005,Pepperdine,0.495
1944,1944,2005,Wake Forest,0.494
1945,1945,2005,Campbell,0.494
1946,1946,2005,WI Green Bay,0.493
1947,1947,2005,St Francis PA,0.493
1948,1948,2005,Pittsburgh,0.493
1949,1949,2005,Missouri St,0.49200000000000005
1950,1950,2005,Pacific,0.491
1951,1951,2005,William & Mary,0.491
1952,1952,2005,FL Atlantic,0.491
1953,1953,2005,Indiana St,0.49
1954,1954,2005,Santa Clara,0.49
1955,1955,2005,UMBC,0.49
1956,1956,2005,Georgia,0.49
1957,1957,2005,Rider,0.488
1958,1958,2005,E Washington,0.48700000000000004
1959,1959,2005,TX Southern,0.48700000000000004
1960,1960,2005,F Dickinson,0.486
1961,1961,2005,CS Bakersfield,0.486
1962,1962,2005,Northwestern,0.485
1963,1963,2005,Iona,0.485
1964,1964,2005,Samford,0.485
1965,1965,2005,New Mexico,0.485
1966,1966,2005,Delaware,0.484
1967,1967,2005,Cal Baptist,0.484
1968,1968,2005,Seattle,0.484
1969,1969,2005,Weber St,0.48200000000000004
1970,1970,2005,Lamar,0.48200000000000004
1971,1971,2005,Coastal Car,0.48200000000000004
1972,1972,2005,Canisius,0.48100000000000004
1973,1973,2005,Norfolk St,0.479
1974,1974,2005,Siena,0.479
1975,1975,2005,Long Beach St,0.479
1976,1976,2005,New Orleans,0.475
1977,1977,2005,Navy,0.474
1978,1978,2005,Oakland,0.47200000000000003
1979,1979,2005,FL Gulf Coast,0.47200000000000003
1980,1980,2005,Boise St,0.469
1981,1981,2005,NC A&T,0.46799999999999997
1982,1982,2005,IPFW,0.46799999999999997
1983,1983,2005,Hawaii,0.46799999999999997
1984,1984,2005,IL Chicago,0.46799999999999997
1985,1985,2005,Monmouth NJ,0.467
1986,1986,2005,SE Louisiana,0.467
1987,1987,2005,Presbyterian,0.467
1988,1988,2005,Morehead St,0.467
1989,1989,2005,Vanderbilt,0.466
1990,1990,2005,Boston Univ,0.466
1991,1991,2005,High Point,0.466
1992,1992,2005,Air Force,0.466
1993,1993,2005,Robert Morris,0.465
1994,1994,2005,Valparaiso,0.46399999999999997
1995,1995,2005,Southern Utah,0.46399999999999997
1996,1996,2005,Colorado St,0.46399999999999997
1997,1997,2005,E Kentucky,0.46299999999999997
1998,1998,2005,St Francis NY,0.462
1999,1999,2005,Arkansas St,0.461
2000,2000,2005,Rice,0.461
2001,2001,2005,Drexel,0.46
2002,2002,2005,Hampton,0.46
2003,2003,2005,Charleston So,0.46
2004,2004,2005,Detroit,0.46
2005,2005,2005,Quinnipiac,0.45899999999999996
2006,2006,2005,Montana St,0.45899999999999996
2007,2007,2005,Citadel,0.45799999999999996
2008,2008,2005,American Univ,0.45799999999999996
2009,2009,2005,Army,0.45799999999999996
2010,2010,2005,IUPUI,0.45799999999999996
2011,2011,2005,MTSU,0.45799999999999996
2012,2012,2005,Richmond,0.457
2013,2013,2005,Missouri KC,0.457
2014,2014,2005,Brooklyn,0.457
2015,2015,2005,Troy,0.456
2016,2016,2005,MA Lowell,0.455
2017,2017,2005,Mercer,0.455
2018,2018,2005,Sacred Heart,0.455
2019,2019,2005,Chattanooga,0.45399999999999996
2020,2020,2005,South Alabama,0.45399999999999996
2021,2021,2005,California,0.452
2022,2022,2005,Portland St,0.452
2023,2023,2005,James Madison,0.452
2024,2024,2005,Columbia,0.452
2025,2025,2005,CS Sacramento,0.451
2026,2026,2005,Washington St,0.451
2027,2027,2005,UNC Wilmington,0.45
2028,2028,2005,G Washington,0.449
2029,2029,2005,Dartmouth,0.44799999999999995
2030,2030,2005,La Salle,0.44799999999999995
2031,2031,2005,Wagner,0.44799999999999995
2032,2032,2005,Massachusetts,0.445
2033,2033,2005,South Dakota,0.445
2034,2034,2005,E Illinois,0.444
2035,2035,2005,East Carolina,0.444
2036,2036,2005,Evansville,0.444
2037,2037,2005,Lafayette,0.444
2038,2038,2005,Appalachian St,0.44299999999999995
2039,2039,2005,Idaho St,0.442
2040,2040,2005,Elon,0.441
2041,2041,2005,Loyola MD,0.441
2042,2042,2005,NC Central,0.441
2043,2043,2005,Grambling,0.439
2044,2044,2005,TAM C. Christi,0.439
2045,2045,2005,CS Northridge,0.43799999999999994
2046,2046,2005,Cent Arkansas,0.436
2047,2047,2005,VMI,0.436
2048,2048,2005,North Alabama,0.436
2049,2049,2005,Ark Little Rock,0.436
2050,2050,2005,W Michigan,0.435
2051,2051,2005,Marist,0.435
2052,2052,2005,Central Conn,0.434
2053,2053,2005,UC Davis,0.434
2054,2054,2005,Albany NY,0.434
2055,2055,2005,Ark Pine Bluff,0.43200000000000005
2056,2056,2005,W Carolina,0.431
2057,2057,2005,TN Martin,0.43
2058,2058,2005,Florida A&M,0.43
2059,2059,2005,SF Austin,0.43
2060,2060,2005,Youngstown St,0.429
2061,2061,2005,Mt St Mary's,0.429
2062,2062,2005,Towson,0.429
2063,2063,2005,North Dakota,0.429
2064,2064,2005,Tulane,0.429
2065,2065,2005,Northern Arizona,0.429
2066,2066,2005,Howard,0.42700000000000005
2067,2067,2005,Oral Roberts,0.42700000000000005
2068,2068,2005,Houston Bap,0.42700000000000005
2069,2069,2005,Charlotte,0.426
2070,2070,2005,SE Missouri St,0.424
2071,2071,2005,Jacksonville,0.423
2072,2072,2005,Alabama St,0.42200000000000004
2073,2073,2005,Niagara,0.42200000000000004
2074,2074,2005,Binghamton,0.42200000000000004
2075,2075,2005,Tennessee St,0.42100000000000004
2076,2076,2005,Fordham,0.42100000000000004
2077,2077,2005,Nicholls St,0.42100000000000004
2078,2078,2005,Cleveland St,0.42
2079,2079,2005,Longwood,0.419
2080,2080,2005,Manhattan,0.419
2081,2081,2005,Tennessee Tech,0.414
2082,2082,2005,Bryant,0.413
2083,2083,2005,WI Milwaukee,0.41200000000000003
2084,2084,2005,Denver,0.41100000000000003
2085,2085,2005,St Peter's,0.41
2086,2086,2005,Jackson St,0.41
2087,2087,2005,Portland,0.408
2088,2088,2005,Bethune-Cookman,0.408
2089,2089,2005,Edwardsville,0.406
2090,2090,2005,UC Riverside,0.406
2091,2091,2005,Coppin St,0.406
2092,2092,2005,Wyoming,0.40399999999999997
2093,2093,2005,Fairfield,0.40299999999999997
2094,2094,2005,UTEP,0.4
2095,2095,2005,Northwestern LA,0.4
2096,2096,2005,Savannah St,0.4
2097,2097,2005,McNeese St,0.39799999999999996
2098,2098,2005,Kennesaw,0.39399999999999996
2099,2099,2005,W Illinois,0.392
2100,2100,2005,Maine,0.389
2101,2101,2005,Chicago St,0.386
2102,2102,2005,San Jose St,0.38
2103,2103,2005,Cal Poly SLO,0.374
2104,2104,2005,Stetson,0.373
2105,2105,2005,S Carolina St,0.373
2106,2106,2005,Morgan St,0.371
2107,2107,2005,Southern Univ,0.371
2108,2108,2005,Idaho,0.369
2109,2109,2005,Incarnate Word,0.369
2110,2110,2005,UNC Asheville,0.366
2111,2111,2005,Alcorn St,0.365
2112,2112,2005,MD E Shore,0.364
2113,2113,2005,New Hampshire,0.36
2114,2114,2005,MS Valley St,0.35600000000000004
2115,2115,2005,Delaware St,0.349
2116,2116,2005,SC Upstate,0.34700000000000003
2117,2117,2005,Alabama A&M,0.345
2118,2118,2006,Duke,0.67
2119,2119,2006,Kansas,0.657
2120,2120,2006,Virginia,0.655
2121,2121,2006,North Carolina,0.653
2122,2122,2006,Houston,0.648
2123,2123,2006,Michigan St,0.647
2124,2124,2006,Tennessee,0.645
2125,2125,2006,Gonzaga,0.644
2126,2126,2006,Kentucky,0.643
2127,2127,2006,Buffalo,0.6409999999999999
2128,2128,2006,Michigan,0.635
2129,2129,2006,Florida St,0.634
2130,2130,2006,Cincinnati,0.628
2131,2131,2006,LSU,0.626
2132,2132,2006,Purdue,0.62
2133,2133,2006,Villanova,0.62
2134,2134,2006,Kansas St,0.62
2135,2135,2006,Auburn,0.619
2136,2136,2006,Texas Tech,0.619
2137,2137,2006,Nevada,0.615
2138,2138,2006,Wofford,0.613
2139,2139,2006,Washington,0.609
2140,2140,2006,VA Commonwealth,0.609
2141,2141,2006,Mississippi St,0.608
2142,2142,2006,UCF,0.605
2143,2143,2006,Wisconsin,0.605
2144,2144,2006,Virginia Tech,0.605
2145,2145,2006,Utah St,0.604
2146,2146,2006,Maryland,0.602
2147,2147,2006,UNC Greensboro,0.6
2148,2148,2006,Iowa St,0.6
2149,2149,2006,Marquette,0.599
2150,2150,2006,Louisville,0.593
2151,2151,2006,Temple,0.588
2152,2152,2006,St Mary's CA,0.5870000000000001
2153,2153,2006,Murray St,0.5820000000000001
2154,2154,2006,Syracuse,0.581
2155,2155,2006,New Mexico St,0.581
2156,2156,2006,Oklahoma,0.58
2157,2157,2006,Seton Hall,0.58
2158,2158,2006,Toledo,0.579
2159,2159,2006,Belmont,0.579
2160,2160,2006,Arizona St,0.578
2161,2161,2006,Minnesota,0.5770000000000001
2162,2162,2006,Yale,0.5770000000000001
2163,2163,2006,Oregon,0.575
2164,2164,2006,Georgia St,0.575
2165,2165,2006,Northeastern,0.574
2166,2166,2006,Davidson,0.5710000000000001
2167,2167,2006,Hofstra,0.57
2168,2168,2006,Harvard,0.569
2169,2169,2006,TCU,0.569
2170,2170,2006,Memphis,0.568
2171,2171,2006,St John's,0.5670000000000001
2172,2172,2006,Iowa,0.5670000000000001
2173,2173,2006,Alabama,0.5660000000000001
2174,2174,2006,Furman,0.5660000000000001
2175,2175,2006,Baylor,0.565
2176,2176,2006,Florida,0.565
2177,2177,2006,Utah Valley,0.564
2178,2178,2006,Clemson,0.563
2179,2179,2006,Creighton,0.562
2180,2180,2006,Old Dominion,0.562
2181,2181,2006,UC Irvine,0.561
2182,2182,2006,Vermont,0.561
2183,2183,2006,Mississippi,0.561
2184,2184,2006,BYU,0.56
2185,2185,2006,Tennessee St,0.5589999999999999
2186,2186,2006,Texas,0.5589999999999999
2187,2187,2006,Lipscomb,0.557
2188,2188,2006,Drake,0.557
2189,2189,2006,Wichita St,0.557
2190,2190,2006,Ohio St,0.555
2191,2191,2006,Dayton,0.5529999999999999
2192,2192,2006,Montana,0.551
2193,2193,2006,San Diego,0.551
2194,2194,2006,Xavier,0.551
2195,2195,2006,Ga Southern,0.551
2196,2196,2006,Colorado,0.551
2197,2197,2006,Bowling Green,0.551
2198,2198,2006,St Louis,0.551
2199,2199,2006,WKU,0.55
2200,2200,2006,Kent,0.55
2201,2201,2006,Liberty,0.5489999999999999
2202,2202,2006,San Diego St,0.5479999999999999
2203,2203,2006,Col Charleston,0.547
2204,2204,2006,San Francisco,0.547
2205,2205,2006,Colgate,0.547
2206,2206,2006,Providence,0.547
2207,2207,2006,Bucknell,0.545
2208,2208,2006,Georgetown,0.545
2209,2209,2006,Nebraska,0.545
2210,2210,2006,Southern Miss,0.5429999999999999
2211,2211,2006,N Kentucky,0.542
2212,2212,2006,Penn St,0.542
2213,2213,2006,Butler,0.542
2214,2214,2006,NC State,0.542
2215,2215,2006,Indiana,0.541
2216,2216,2006,South Carolina,0.539
2217,2217,2006,Marshall,0.539
2218,2218,2006,Radford,0.5379999999999999
2219,2219,2006,Arkansas,0.5379999999999999
2220,2220,2006,Fresno St,0.537
2221,2221,2006,Louisiana Tech,0.537
2222,2222,2006,UCLA,0.536
2223,2223,2006,Oregon St,0.536
2224,2224,2006,Tulsa,0.535
2225,2225,2006,Lehigh,0.535
2226,2226,2006,West Virginia,0.534
2227,2227,2006,Penn,0.5329999999999999
2228,2228,2006,Utah,0.532
2229,2229,2006,Stony Brook,0.532
2230,2230,2006,C Michigan,0.532
2231,2231,2006,Rhode Island,0.532
2232,2232,2006,Texas St,0.531
2233,2233,2006,Austin Peay,0.531
2234,2234,2006,Princeton,0.531
2235,2235,2006,Arizona,0.529
2236,2236,2006,Brown,0.529
2237,2237,2006,Oklahoma St,0.529
2238,2238,2006,Loyola MD,0.528
2239,2239,2006,Grand Canyon,0.528
2240,2240,2006,Jacksonville St,0.528
2241,2241,2006,St Bonaventure,0.526
2242,2242,2006,Texas A&M,0.525
2243,2243,2006,Abilene Chr,0.525
2244,2244,2006,NE Omaha,0.525
2245,2245,2006,S Dakota St,0.523
2246,2246,2006,Missouri,0.523
2247,2247,2006,Miami FL,0.522
2248,2248,2006,Loyola-Chicago,0.522
2249,2249,2006,S Illinois,0.52
2250,2250,2006,Gardner Webb,0.518
2251,2251,2006,NJIT,0.517
2252,2252,2006,South Florida,0.516
2253,2253,2006,E Michigan,0.515
2254,2254,2006,Connecticut,0.515
2255,2255,2006,SMU,0.514
2256,2256,2006,UT San Antonio,0.514
2257,2257,2006,Prairie View,0.513
2258,2258,2006,TX-Pan Am,0.513
2259,2259,2006,Stanford,0.512
2260,2260,2006,Sam Houston St,0.512
2261,2261,2006,Rutgers,0.512
2262,2262,2006,Lafayette,0.512
2263,2263,2006,UAB,0.511
2264,2264,2006,Wright St,0.511
2265,2265,2006,Northern Iowa,0.511
2266,2266,2006,Ohio,0.511
2267,2267,2006,Miami OH,0.509
2268,2268,2006,UT Arlington,0.509
2269,2269,2006,George Mason,0.508
2270,2270,2006,Akron,0.507
2271,2271,2006,Georgia Tech,0.506
2272,2272,2006,USC,0.505
2273,2273,2006,N Colorado,0.505
2274,2274,2006,Santa Barbara,0.504
2275,2275,2006,Bradley,0.504
2276,2276,2006,North Texas,0.503
2277,2277,2006,Cornell,0.503
2278,2278,2006,Florida Intl,0.503
2279,2279,2006,Winthrop,0.501
2280,2280,2006,N Illinois,0.501
2281,2281,2006,Hartford,0.5
2282,2282,2006,Boston College,0.5
2283,2283,2006,Duquesne,0.499
2284,2284,2006,DePaul,0.499
2285,2285,2006,Holy Cross,0.498
2286,2286,2006,North Florida,0.49700000000000005
2287,2287,2006,UNLV,0.49700000000000005
2288,2288,2006,Notre Dame,0.496
2289,2289,2006,ULM,0.496
2290,2290,2006,N Dakota St,0.495
2291,2291,2006,St Joseph's PA,0.495
2292,2292,2006,CS Fullerton,0.495
2293,2293,2006,Ball St,0.495
2294,2294,2006,Illinois,0.495
2295,2295,2006,Illinois St,0.495
2296,2296,2006,Pepperdine,0.495
2297,2297,2006,Wake Forest,0.494
2298,2298,2006,Campbell,0.494
2299,2299,2006,WI Green Bay,0.493
2300,2300,2006,St Francis PA,0.493
2301,2301,2006,Pittsburgh,0.493
2302,2302,2006,Missouri St,0.49200000000000005
2303,2303,2006,Pacific,0.491
2304,2304,2006,William & Mary,0.491
2305,2305,2006,FL Atlantic,0.491
2306,2306,2006,Indiana St,0.49
2307,2307,2006,Santa Clara,0.49
2308,2308,2006,UMBC,0.49
2309,2309,2006,Georgia,0.49
